50,50
25,25
802,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1053,1050,1050,1050,865,866,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,811,
863,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1053,1050,1050,1050,926,927,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,872,
924,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,925,925,925,1050,1050,1050,1050,1050,1053,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,933,
985,1050,1050,1050,1050,1050,1050,1050,1050,865,866,1050,1050,1050,925,1050,1050,1050,1050,1050,1053,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,994,
1046,1050,1050,1050,1050,1050,1050,1050,1050,926,927,1050,1050,1050,925,925,1050,1050,1050,1050,1053,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,806,807,808,809,810,1050,1050,1050,1050,1050,1050,1055,
1107,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,925,1050,1050,1050,1050,1053,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,867,868,869,870,871,1050,1050,1050,1050,1050,1050,1116,
1107,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1053,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,925,1050,1050,928,929,930,931,932,1050,1050,1050,1050,1050,1050,1116,
1107,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1053,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,989,990,991,992,993,1050,1050,1050,1050,1050,1050,1116,
1107,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1053,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1116,
1107,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1053,1050,1050,1050,1050,1050,1050,1050,1050,1050,925,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1116,
1046,1050,1050,1050,1050,1050,1050,1053,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1114,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1116,
1107,1050,1050,1050,1050,1050,1050,1053,1115,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,811,
1107,1050,1050,1050,1050,1050,1050,1053,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,872,
863,1050,1050,1050,1050,1050,1050,1053,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,933,
924,1050,1050,1050,1050,1050,1050,1053,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,865,866,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,994,
985,1050,1050,1050,1050,1050,1050,1053,1050,1050,1050,1050,1050,1050,1050,1050,865,866,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,926,927,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1055,
1046,1050,1050,1050,1050,1050,1050,1053,1050,1050,1050,1050,1050,1050,1050,1050,926,927,1050,1050,925,925,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1116,
1107,1050,1050,1050,1050,1050,1050,1053,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,925,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,865,866,1050,1050,1050,1050,1050,1050,1116,
1107,1050,1050,1050,1050,1050,1050,1053,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,925,1050,1050,1050,806,807,808,809,810,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,926,927,1050,1050,1050,1050,1050,1050,1116,
863,1050,1050,1050,1050,1050,1050,1053,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,925,925,1050,1050,1050,867,868,869,870,871,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1116,
924,1050,1050,1050,1050,1050,1050,1053,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,925,925,1050,1050,1050,1050,928,929,930,931,932,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1116,
985,1050,1050,1050,1050,1050,1050,1053,1050,1050,1050,1050,1050,1050,1050,1050,1050,925,1050,1050,1050,1050,1050,1050,989,990,991,992,993,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,806,807,808,809,810,1050,1116,
802,1054,1054,1054,1054,1054,1054,1114,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,867,868,869,870,871,1050,811,
863,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,928,929,930,931,932,1050,872,
924,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,806,807,808,809,810,1050,1050,1050,1050,1050,1050,1050,1050,865,866,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,989,990,991,992,993,1050,933,
985,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,867,868,869,870,871,1050,1050,1050,1050,1050,1050,1050,1050,926,927,1050,1050,925,925,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,994,
1046,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,928,929,930,931,932,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,925,925,925,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1055,
1107,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,989,990,991,992,993,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1116,
1107,1050,1050,1050,1050,1050,1050,1050,1050,1050,865,866,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,925,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1116,
1107,1050,1050,1050,1050,1050,1050,1050,1050,1050,926,927,1050,1050,1050,1050,1050,1050,1050,1050,1050,925,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1116,
985,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,865,866,1050,1050,1050,1050,1116,
1046,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,926,927,1050,1050,1050,1050,1116,
1107,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1116
